"[201.4, -46.9, -9.2, -179.58, -1.72, -0.26]"
"[211.3, -11.5, -8.0, -179.42, -1.21, 0.0]"
"[232.7, 0.9, -11.0, -179.21, -2.24, 0.86]"
"[218.7, -69.1, -7.2, 179.91, -3.33, -1.49]"
"[189.7, -2.8, -11.3, -179.93, -0.72, -0.08]"
"[234.5, -68.6, -5.5, 179.71, -1.84, -0.7]"
"[175.1, -26.6, -10.2, 179.88, -0.74, 0.35]"
"[253.7, -21.6, -5.2, 179.93, -1.17, -0.44]"
"[242.3, -28.7, -7.0, -179.93, -2.03, -0.88]"
"[260.6, -14.6, -4.4, -179.94, -2.13, 0.08]"
"[191.8, -2.0, -5.8, -179.61, -1.72, 0.34]"
"[216.5, 2.2, -7.8, 179.88, -0.22, -0.7]"
"[180.1, -53.1, -8.7, -179.77, -0.59, -1.23]"
"[248.9, -57.8, -5.9, -179.68, -1.83, -0.26]"
"[203.5, -52.6, 30.5, -179.66, -1.3, -0.08]"
"[197.4, 5.6, -9.1, 179.99, 0.83, 1.22]"
"[201.9, -34.2, -7.4, -179.61, -0.73, -0.87]"
"[241.1, -65.3, -4.9, -179.64, -0.08, -0.79]"
"[231.3, -56.0, -7.6, -179.62, -2.54, 1.14]"
"[213.2, -72.2, -9.7, -179.64, -2.91, -0.87]"
"[199.1, -0.3, -9.3, -178.97, -1.79, 1.04]"
"[235.5, -38.7, -6.2, -179.42, -1.26, -0.17]"
"[189.8, -27.0, -10.1, -179.43, -0.6, 0.0]"
"[234.7, 4.2, -5.9, -179.4, -0.47, 0.7]"
"[244.3, -42.1, -10.5, -179.24, -2.58, -0.09]"
"[195.9, -46.3, -8.9, -179.2, -3.01, -0.09]"
"[230.1, -39.3, -6.5, -179.48, -1.89, 0.96]"
"[228.8, -43.7, -6.2, -179.57, -1.81, -0.09]"
"[230.2, -27.6, -7.8, -179.5, -1.43, 0.0]"
"[208.5, -75.3, -9.5, -179.69, -1.76, -1.66]"
"[248.0, -3.8, -7.9, -179.14, -2.96, 1.12]"
"[188.5, -10.1, -8.3, -179.29, -2.08, -0.01]"
"[223.3, -50.4, -7.0, -179.87, -0.51, -0.79]"
"[210.9, -51.1, -8.5, -179.77, -1.83, -0.79]"
"[201.8, -6.1, -9.3, -179.6, -1.07, 0.87]"
"[187.3, -30.0, -13.0, -179.74, -0.84, -0.88]"
"[236.3, -54.6, -5.9, -179.85, -1.4, -0.35]"
"[192.4, -15.6, -10.1, -179.71, -0.74, 0.0]"
"[195.2, -8.1, -9.3, -179.7, -0.74, 1.31]"
"[249.8, -39.0, -8.3, -179.7, -1.82, -0.7]"
"[187.4, -11.5, -13.6, 179.96, -0.83, 0.17]"
"[233.9, -67.2, -6.1, 179.72, -1.93, -0.61]"
"[182.5, -12.4, -10.2, 179.67, 0.18, 1.58]"
"[249.4, -59.7, -8.5, 179.79, -1.5, -1.31]"
"[209.5, -12.7, -8.6, -179.99, -1.08, 0.0]"
"[240.8, -68.3, -6.2, 179.82, -2.19, -1.14]"
"[218.7, -0.7, -7.6, -179.71, -1.65, 1.04]"
"[234.7, -0.2, -6.2, 179.92, -0.38, 0.0]"
"[238.0, -51.9, -10.2, 179.83, -1.68, -0.7]"
"[247.2, -41.8, -6.4, 179.9, -1.94, 0.26]"
"[226.2, -43.2, -6.4, 179.89, -0.8, -0.08]"
"[215.5, -44.2, -7.2, 179.84, -0.27, -0.08]"
"[214.4, -44.3, -7.2, 179.92, -1.06, -0.08]"
"[214.5, -44.3, -7.4, 179.84, -0.27, -0.08]"
"[226.5, -71.1, -9.4, 179.87, -2.54, -1.14]"
"[215.2, -54.2, 26.9, 179.92, -0.79, 1.23]"
"[223.7, -53.8, -7.0, -179.95, -2.02, 1.22]"
"[178.1, -40.8, -5.6, -179.72, -2.26, 0.34]"
"[216.9, -26.3, 28.1, 179.98, 0.08, 0.17]"
"[199.6, -75.1, -7.6, 179.94, -1.4, -0.96]"
"[214.9, -11.5, -5.9, -179.83, -0.77, 1.66]"
"[232.2, -20.4, -9.9, -179.41, -2.12, -0.09]"
"[213.8, -28.9, -8.0, -179.85, -1.22, -1.32]"
"[224.4, -9.2, -7.0, -179.87, -0.96, 1.49]"
"[207.7, -23.1, -11.4, -179.63, -0.91, -0.44]"
"[235.3, -48.7, -8.2, -179.83, -2.54, -0.09]"
"[234.7, -48.3, -7.0, -179.84, -2.36, 0.0]"
"[197.7, -58.5, -8.3, -179.94, -1.58, -0.52]"
"[186.5, -7.6, -10.6, -179.92, -0.25, 1.14]"
"[184.0, -47.1, -12.6, -179.69, -1.99, -1.14]"
"[223.9, -52.3, -7.4, -179.7, -2.18, -0.17]"
"[247.5, -38.0, -5.9, -179.78, -0.42, 0.61]"
"[212.9, -29.4, -7.9, -179.69, -0.84, 0.79]"
"[241.6, -50.6, -3.9, -179.58, -2.26, -0.7]"
"[215.6, -75.4, -10.8, -179.71, -1.42, -0.61]"
"[186.7, -15.9, -8.2, -179.75, -1.83, 1.75]"
"[185.3, -16.2, -10.2, 179.16, 2.78, 1.74]"
"[193.8, -14.0, 24.1, 179.7, 0.47, 1.75]"
"[234.9, -58.4, -5.8, 179.93, -1.14, 0.0]"
"[180.6, -23.9, -11.0, 179.89, 0.06, -0.08]"
"[233.8, -20.2, -8.2, -179.79, -1.03, -0.52]"
"[244.1, -43.3, 0.6, -179.72, -3.24, -0.09]"
"[184.3, -48.3, -7.4, -179.85, -1.83, 0.08]"
"[218.7, -7.2, -6.9, -179.75, -1.02, 1.31]"
"[210.7, -9.2, -8.1, -179.78, -0.49, 1.05]"
"[217.7, -21.2, 28.8, -179.83, -0.41, 0.35]"
"[212.0, -7.6, -11.3, -179.56, -1.06, -2.37]"
"[198.5, -19.4, 22.9, -179.99, 0.36, -1.05]"
"[223.5, -29.0, -4.7, -179.28, -2.55, -0.97]"
"[188.9, -34.4, -8.0, -179.6, -0.73, -0.96]"
"[199.6, -64.4, -7.4, -179.73, -0.96, -0.52]"
"[232.2, 5.1, -9.3, -179.07, -2.29, 1.3]"
"[244.4, -36.0, -7.0, -179.4, -1.87, -0.88]"
"[217.9, -51.8, 25.0, -179.74, 0.1, -0.43]"
"[187.0, -52.3, -8.7, -179.59, -0.94, -0.08]"
"[185.5, -52.3, -9.2, -179.61, -0.5, -0.08]"
"[171.5, -28.1, 23.2, -179.87, 1.18, 0.96]"
"[187.6, -26.9, -27.0, 179.74, -7.11, 0.97]"
"[221.8, -41.2, -13.7, -178.53, 1.29, -0.17]"
"[262.1, -32.3, -8.3, -179.34, -2.05, 0.78]"
"[207.4, -7.9, -9.6, -179.01, -1.55, -0.18]"
"[235.2, -55.3, -8.8, -179.28, -2.34, -0.61]"
"[227.4, -49.8, -9.3, -179.35, -2.78, 0.87]"
"[255.8, -37.2, -10.2, -179.71, -2.0, 0.34]"
"[226.8, -12.8, -8.3, -179.33, -2.19, 0.51]"
"[245.5, -64.7, -5.6, -179.81, -2.1, -0.52]"
"[224.4, -64.5, -13.7, -179.73, -0.87, -0.52]"
"[252.2, -56.2, -5.8, -179.71, -1.4, 0.52]"
"[229.4, -8.6, -8.2, -179.24, -1.62, 0.17]"
"[185.7, -65.9, -9.1, -179.64, -1.31, -1.14]"
"[244.8, -11.2, -8.5, -179.14, -2.33, 0.42]"
"[210.4, -35.7, -8.0, -179.45, -1.24, -1.23]"
"[246.1, -46.6, -6.5, -179.6, -1.82, -0.26]"
"[199.4, -44.4, -11.0, -179.53, -2.6, 0.96]"
"[215.0, -13.2, -5.1, -179.38, -1.47, 0.25]"
"[190.8, -46.7, -9.4, -179.67, -0.67, 0.08]"
"[226.1, -20.1, -6.4, -179.64, -0.46, 0.43]"
"[232.2, -38.5, -7.0, -179.44, -2.32, -0.88]"
"[244.6, -1.6, -9.4, -179.22, -2.25, -0.09]"
"[214.0, -9.9, -8.6, -179.36, -1.74, -0.18]"
"[230.4, 0.6, -8.7, -179.13, -2.49, 0.68]"
"[197.0, -28.3, -12.5, -179.48, -2.49, -1.32]"
"[217.1, -72.1, -7.3, 179.83, -1.92, 0.08]"
"[222.1, 5.4, -9.2, -179.68, -1.37, 1.4]"
"[216.8, -34.2, -7.1, -179.87, -1.49, -0.35]"
"[208.8, -26.9, -7.9, -179.97, -0.7, 1.4]"
"[184.2, -42.8, -9.3, -179.94, -1.14, -0.52]"
"[210.1, -39.9, -8.0, 179.92, -0.09, -0.52]"
"[254.8, -7.8, -5.9, -179.68, -1.9, 0.6]"
"[221.4, -76.1, -5.9, 179.81, -2.54, -1.14]"
"[221.5, -9.9, -10.8, -179.7, -1.64, 1.04]"
"[196.3, -26.3, -6.1, -179.79, -2.29, -0.62]"
"[181.1, -48.7, -9.6, 179.73, -0.02, -0.52]"
"[260.7, -48.8, -6.5, 179.85, -1.59, -0.88]"
"[187.7, -30.5, -9.1, 179.85, -2.25, 0.43]"
"[192.8, -51.5, -7.8, 179.55, -1.0, -1.31]"
"[199.3, -69.2, -10.1, 179.61, -2.45, -0.87]"
"[192.5, -47.9, -7.2, 179.76, -2.12, 1.57]"
"[188.8, -1.7, -12.9, -179.36, -0.81, 0.96]"
"[181.1, -26.8, -9.7, -179.77, -1.84, -0.44]"
"[204.4, 5.3, -11.7, -179.55, -1.89, 1.22]"
"[258.4, -47.7, -5.7, 179.97, -2.29, -0.17]"
"[251.0, -55.1, -2.1, 179.98, -2.99, -1.14]"
"[189.4, -5.7, -10.4, 179.75, 0.2, 0.96]"
"[226.8, -65.6, -5.7, 179.82, -0.17, -0.87]"
"[185.8, -41.6, -10.5, 179.94, -0.98, 0.0]"
"[241.3, -16.1, -6.0, -179.88, -1.94, 0.34]"
"[240.0, -16.7, -7.0, -179.91, -1.77, 0.17]"
"[261.9, -26.6, -3.9, -179.98, -1.86, -0.53]"
"[199.1, 1.8, -9.0, 179.95, -0.66, 0.17]"
"[227.7, -39.4, -6.1, 179.74, -0.11, -0.96]"
"[204.0, 1.3, -12.5, -179.87, -1.25, 0.78]"
"[206.1, -3.6, -11.8, -179.8, -1.78, -0.71]"
"[201.7, -59.6, -9.9, 179.74, -2.99, -0.7]"
"[222.9, -72.6, -6.0, 179.59, -1.56, -0.17]"
"[215.7, -8.3, -9.7, -179.93, -1.79, 1.48]"
"[214.8, -8.6, -11.7, -179.74, -1.02, 1.05]"
"[183.0, -17.2, -6.4, -179.82, -2.76, 0.42]"
"[199.4, -6.4, -9.1, 179.87, -1.49, 1.13]"
"[247.0, -32.2, -6.6, 179.75, -1.45, -0.26]"
"[232.7, -52.7, -10.4, 179.69, -2.13, -0.79]"
"[206.8, 0.9, -8.7, 179.91, -0.86, -0.26]"
"[212.0, -45.6, -6.0, 179.73, -0.9, -0.7]"
"[222.1, -37.7, -5.8, 179.74, -0.99, 1.14]"
"[234.9, -23.5, -2.9, 179.93, -1.79, 0.78]"
"[211.9, -22.1, -11.2, 179.99, -1.7, -0.35]"
"[203.7, -30.5, -11.8, -179.56, -2.24, -1.67]"
"[245.5, -42.9, -8.9, -179.95, -2.37, -0.44]"
"[214.1, -22.0, -9.3, -179.68, -1.63, 0.34]"
"[189.9, -21.1, -7.5, -179.64, -1.45, -0.61]"
"[240.3, -45.0, -6.1, -179.83, -0.86, -0.61]"
"[220.7, -13.9, -10.7, -179.32, -2.28, 0.78]"
"[226.4, -12.8, -10.7, -178.98, -3.01, 0.68]"
"[217.6, 6.7, -3.7, -178.69, -2.9, 0.76]"
"[220.7, -19.1, -6.9, -179.35, -1.29, -0.79]"
"[196.7, -46.9, -10.7, -179.39, -1.7, -0.61]"
"[195.7, -20.6, -10.3, -179.34, -1.03, 1.22]"
"[234.6, -22.2, -6.3, -179.39, -0.87, -0.17]"
"[222.4, -65.4, -6.7, -179.56, -1.93, -0.52]"
"[224.7, 5.8, -10.8, -179.02, -1.45, 1.4]"
"[224.0, 4.5, -12.3, -179.18, -0.95, 1.75]"
"[229.4, -41.3, -6.0, -179.22, -2.48, -0.18]"
"[260.5, -38.4, -5.5, -179.39, -0.73, -0.17]"
"[249.6, -56.8, -8.6, -179.38, -2.79, -0.35]"
"[215.2, -7.6, -7.4, -179.35, -1.37, -0.09]"
"[195.7, -62.5, -7.0, -179.73, -1.05, -0.08]"
"[206.2, -25.2, -8.1, -179.71, -0.13, 1.58]"
"[259.5, -15.2, -7.4, -179.43, -2.22, 0.78]"
"[237.0, -29.2, -6.6, -179.69, -1.99, -0.35]"
"[202.6, -72.0, -10.0, 179.99, -2.9, -0.61]"
"[202.7, -70.7, -10.8, -179.79, -2.29, -0.61]"
"[246.9, -45.9, -6.6, -179.7, -2.09, 0.78]"
"[201.4, -48.5, -8.0, -179.72, -1.65, 0.7]"
"[258.5, -44.3, -9.5, -179.78, -0.6, 0.35]"
"[191.7, 2.0, -10.0, -179.77, -0.1, 0.0]"
"[213.7, -38.6, -4.2, -179.67, -1.1, -1.05]"
"[241.8, -42.6, -7.7, -179.68, -1.38, -0.61]"
"[214.4, 4.8, -9.2, -179.54, -0.87, 1.31]"
"[238.8, -47.1, -6.0, -179.56, -0.93, -1.14]"
"[234.4, -18.4, -10.2, -179.19, -2.53, 1.04]"
"[233.9, 11.0, -7.2, -178.91, -2.88, 0.94]"
"[199.1, -0.5, -12.0, -178.91, -2.88, 0.94]"
"[198.6, -60.5, -10.6, -179.73, -2.54, -1.32]"
"[232.9, 4.1, -7.2, -179.3, -1.71, 0.16]"
"[219.5, -59.5, -8.0, -179.7, -2.8, -1.4]"
"[215.8, -59.2, -10.4, -179.7, -3.24, -0.97]"
"[251.2, -13.5, -9.7, -179.55, -2.15, -0.09]"
"[212.9, -11.6, -6.7, -179.83, -1.76, 0.34]"
"[220.2, -27.9, -7.3, 179.93, -1.08, -0.96]"
"[181.6, -20.5, -13.5, -179.8, -1.66, 1.13]"
"[227.4, -76.2, -6.3, 179.7, -2.97, -0.78]"
"[238.4, -45.3, -2.3, -179.97, -2.11, 1.31]"
"[182.9, -33.7, -11.6, -179.78, -1.65, -0.88]"
"[238.5, -64.9, -5.9, 179.9, -2.46, -0.08]"
"[247.3, -1.1, -7.6, -179.49, -2.13, 1.39]"
"[218.7, -45.4, -5.8, -179.77, -2.45, -0.44]"
"[247.3, -14.6, -8.6, -179.58, -2.06, 0.16]"
"[208.7, -5.4, -7.9, -179.85, -0.5, -0.35]"
"[187.5, -5.6, -10.9, -179.74, -0.74, -0.52]"
"[186.9, -23.2, -9.6, -179.85, -0.23, -1.4]"
"[246.5, -30.7, -6.7, -179.91, 0.01, -1.14]"
"[183.9, -32.3, -10.2, -179.85, -0.33, -0.08]"
"[244.8, 1.3, -5.8, -179.87, -0.14, 1.31]"
"[264.0, -36.0, -5.7, -179.76, -1.3, -0.35]"
"[227.8, -7.8, -8.0, -179.3, -2.54, 0.86]"
"[201.8, -31.6, -9.4, -179.65, -1.45, -0.88]"
"[242.0, -3.1, -6.2, -179.47, -1.77, 0.52]"
"[218.9, -16.3, -7.5, -179.51, -1.69, -0.7]"
"[214.5, -17.3, -8.7, -179.51, -1.78, 0.08]"
"[237.4, -1.7, -5.8, -179.37, -1.65, 0.08]"
"[184.2, -41.0, -13.0, -179.02, -1.19, -1.4]"
"[231.3, -54.1, -9.3, 179.75, -2.29, -0.17]"
"[193.3, -66.9, -5.5, 179.64, -2.28, -0.79]"
"[259.4, -48.1, -6.9, 179.81, -1.41, 0.26]"
"[205.9, -70.5, -5.2, 179.69, -2.8, -1.05]"
"[256.6, -54.2, -5.5, 179.75, -0.7, 0.7]"
"[222.3, -55.4, -5.3, 179.79, -2.29, 0.7]"
"[180.8, -27.2, -8.0, -179.98, -1.43, 0.61]"
"[243.4, -30.3, -7.5, 179.91, -1.16, -1.14]"
"[235.4, -31.8, -7.5, -179.48, -2.5, 0.0]"
"[218.6, -48.6, -6.6, -179.67, -1.91, -0.44]"
"[212.2, 0.6, -11.4, -179.21, -1.78, 1.39]"
"[205.8, -45.3, -11.0, -179.35, -2.93, -0.71]"
"[181.8, -16.5, -11.9, -179.03, -2.38, 0.95]"
"[246.5, -61.9, -8.3, -179.53, -2.1, -0.43]"
"[208.1, -54.3, -9.0, -179.63, -2.18, -0.26]"
"[180.3, -11.7, -7.3, -179.48, -1.49, 1.04]"
"[176.1, -31.1, -10.4, -179.77, -0.67, -0.7]"
"[223.6, -14.0, -7.0, -179.93, 0.1, 1.14]"
"[214.6, -69.9, -9.4, -179.94, -1.67, -0.79]"
"[202.5, -69.3, -10.7, 179.93, -2.37, -0.08]"
"[213.6, -6.6, -12.3, -179.76, -0.93, 1.14]"
"[237.8, -69.5, -7.0, 179.56, -3.06, 0.09]"
"[182.8, -14.6, -10.0, 179.81, -0.68, 1.31]"
"[216.0, -37.1, -7.7, 179.84, -1.35, -1.14]"
"[201.9, -30.3, -11.0, -179.9, -1.85, 1.05]"
"[192.0, -13.7, -7.7, -179.72, -1.1, 1.05]"
"[240.6, 7.1, -9.4, -179.59, -1.43, 1.31]"
"[241.9, -21.6, -7.4, -179.23, -3.79, -1.34]"
"[204.6, 0.0, -8.5, -179.47, -1.67, 0.69]"
"[203.8, -61.5, -10.8, -179.96, -1.49, -0.79]"
"[221.8, -57.0, -7.2, 179.95, -2.02, 0.35]"
"[215.7, -64.7, -0.4, 179.93, -3.95, -0.61]"
"[231.5, -26.6, -6.3, -179.89, -1.22, 0.34]"
"[202.9, -60.0, -11.9, 179.95, -1.32, -1.05]"
"[183.3, -34.7, -11.0, 179.91, -2.41, 0.78]"
"[209.8, -69.4, -7.2, 179.59, -1.92, 0.08]"
"[237.6, -2.4, 28.5, 179.85, -0.85, 0.35]"
"[224.3, -18.8, -10.7, -179.64, -2.35, -1.24]"
"[244.7, -31.9, -5.8, -179.92, -1.85, -0.26]"
"[199.0, -30.1, -9.2, -179.96, -0.79, 1.14]"
"[250.8, -21.6, -9.2, -179.78, -2.01, 1.04]"
"[205.5, -33.9, -9.2, -179.84, -1.04, -0.26]"
"[208.9, -18.0, -8.6, -179.74, -1.2, 0.61]"
"[235.6, -12.0, -5.6, -179.77, -1.03, 0.61]"
"[194.6, -5.6, -14.3, -178.95, -0.68, -0.26]"
"[234.8, -65.6, -5.8, 179.89, -1.93, -0.08]"
"[239.1, -0.9, -7.1, -179.34, -2.1, 0.16]"
"[228.8, -29.8, -10.9, -179.39, -1.41, -1.4]"
"[197.2, -14.3, -9.3, -179.5, -1.23, 0.43]"
"[186.0, -33.0, -9.2, -179.72, -0.48, -1.14]"
"[249.5, -11.8, -5.1, -179.77, -0.22, 0.43]"
"[203.1, -28.0, -6.1, -179.6, -1.17, -0.44]"
"[180.7, -35.5, -9.6, -179.79, -0.14, -0.43]"
"[183.0, -33.3, -13.6, -179.46, -1.06, -0.17]"
"[235.8, -67.9, -8.7, -179.82, -2.72, -1.23]"
"[207.0, -9.9, -9.1, -179.53, -1.42, 0.17]"
"[253.4, -17.3, -8.2, -179.46, -2.76, -0.36]"
"[244.2, -13.6, -7.0, -179.74, -2.1, 0.25]"
"[222.0, -67.6, -8.6, 179.83, -2.28, -1.31]"
"[175.6, -49.6, -10.5, 179.98, -0.88, -0.26]"
"[251.7, -50.3, -9.8, -179.89, -1.49, -1.23]"
"[174.2, -39.7, -9.0, -179.88, -0.87, 0.26]"
"[201.0, 2.4, -9.4, -179.97, -0.08, 0.61]"
"[215.1, -20.7, -9.0, -179.47, -1.95, -1.15]"
"[241.5, -32.8, -6.7, -179.54, -1.97, -0.61]"
"[200.9, -51.8, -12.8, -179.25, -1.79, -1.05]"
"[188.9, -45.5, -9.9, -179.68, -1.82, 1.14]"
"[253.5, -15.6, -5.4, -179.49, -1.78, 0.43]"
"[203.4, 4.3, -12.0, -179.2, -1.86, 1.22]"
"[177.7, -54.1, -13.1, -179.81, -1.48, -0.79]"
"[214.5, -61.3, -6.6, -179.89, -1.93, 0.0]"
"[247.6, -42.2, -5.9, -179.89, -0.16, 0.79]"
"[242.9, -11.8, -5.3, -179.51, -1.87, 0.43]"
"[203.8, -75.3, -8.0, 179.99, -2.19, -0.96]"
"[204.7, -75.3, -10.1, 179.98, -1.67, 0.17]"
"[227.9, -64.0, -6.0, -179.94, -2.11, 0.61]"
"[225.2, -11.5, -8.4, -179.4, -2.2, 0.6]"
"[236.4, 9.5, -8.5, -178.96, -3.08, 0.76]"
"[204.3, -62.4, -6.9, -179.89, -2.63, -1.93]"
"[226.9, -7.1, -6.5, -179.95, -0.17, 0.26]"
"[215.9, -65.7, -7.7, 179.98, -2.1, -0.08]"
"[185.4, -6.9, -9.7, -179.88, -0.69, 1.22]"
"[208.6, -28.8, -7.9, -179.96, -0.7, -0.08]"
"[236.8, -28.6, -6.1, -179.94, -0.88, -0.52]"
"[208.0, -73.1, -10.6, 179.82, -2.28, -0.52]"
"[180.6, -54.1, -12.3, 179.87, -1.76, 1.31]"
"[224.7, -75.4, -6.7, 179.6, -2.53, -0.08]"
"[181.3, -23.3, -10.5, 179.84, -0.48, -0.17]"
"[202.0, -3.6, 24.0, 179.47, 0.85, 1.22]"
"[261.7, -42.8, -5.2, 179.9, -1.77, -0.88]"
"[263.3, -35.9, -7.2, 179.6, -3.3, 0.69]"
"[234.5, -29.5, -4.8, 179.49, -1.73, 1.93]"
"[196.2, -2.7, -13.2, -179.53, -1.23, 1.31]"
"[247.2, -61.6, -5.5, 179.31, -1.5, -0.08]"
"[222.8, -34.7, -8.2, -179.37, -1.7, 1.4]"
"[175.8, -32.8, -8.1, -179.54, -0.98, -0.88]"
"[213.0, -20.1, -5.0, -179.57, -0.71, -0.08]"
"[231.3, -4.3, -6.4, -179.46, -1.04, 0.34]"
"[199.3, -63.7, -11.9, -179.62, -1.22, -1.14]"
"[229.4, -57.7, -6.2, -179.88, -1.66, 0.43]"
"[187.7, -9.1, -10.9, -179.52, -0.95, 0.17]"
"[175.3, -52.6, -9.8, -179.75, -0.77, -1.23]"
"[257.4, -29.6, -6.7, -179.7, -1.02, 0.96]"
"[175.9, -19.8, -9.1, -179.69, -0.46, 0.17]"
"[255.8, -28.3, -6.0, -179.77, -0.31, -1.14]"
"[256.8, -29.3, -4.1, -179.57, -1.8, -0.09]"
"[251.3, -37.2, -9.8, -179.53, -2.42, -0.79]"
"[226.9, -50.1, -5.1, -179.76, -2.45, -0.09]"
"[239.2, -71.4, -5.5, -179.95, -1.4, -0.26]"
"[237.5, -72.1, -5.7, -179.95, -2.37, -1.14]"
"[234.7, -52.5, -9.7, -179.81, -2.63, 0.61]"
"[181.6, -16.2, -12.9, 179.89, -1.66, 0.6]"
"[243.3, -16.4, -5.7, -179.92, -1.6, -0.88]"
"[250.9, -19.3, -9.9, -179.22, -2.17, -0.62]"
"[214.9, -45.1, -7.8, -179.47, -1.71, -0.88]"
"[236.1, -12.3, 31.2, -179.36, -1.39, 1.4]"
"[237.5, -37.8, -9.8, -179.36, -2.58, -0.09]"
"[238.2, -37.9, -3.8, -179.65, -3.67, 3.51]"
"[208.7, -48.9, -11.7, -179.72, -1.74, 0.7]"
"[248.3, -39.2, -5.2, -179.82, -1.74, 0.0]"
"[225.1, -45.6, -4.5, -179.87, -1.22, -1.14]"
"[224.9, -43.5, -10.3, -179.68, -2.08, -1.14]"
"[230.0, -45.1, -29.1, 179.03, -2.74, -0.79]"
"[200.0, -63.3, -11.0, -179.11, -1.31, -0.35]"
"[238.3, -29.8, -11.0, 178.94, -1.92, 0.34]"
"[214.8, -18.1, -8.9, -179.32, -1.92, 0.43]"
"[206.6, 2.1, -11.2, -178.93, -2.05, -0.36]"
"[214.7, 9.7, -9.2, -179.23, -1.12, 0.34]"
"[259.8, -20.9, -7.0, -179.48, -0.89, -0.61]"
"[210.5, -22.4, -9.2, -179.2, -1.72, -0.09]"
"[229.5, -43.5, -6.6, -179.4, -1.71, -0.08]"
"[209.3, -12.9, -11.7, -178.9, -1.18, 0.7]"
"[210.1, -66.1, -6.1, -179.38, -1.4, -0.7]"
"[218.5, -32.2, -6.6, -179.28, -1.5, 1.14]"
"[250.2, -28.6, -7.9, -179.56, -1.36, 0.96]"
"[247.2, -51.7, -8.5, -179.87, -1.92, -0.88]"
"[224.1, -41.4, -9.6, -179.62, -2.08, 0.17]"
"[200.1, -68.6, -5.8, -179.68, -2.46, -0.7]"
"[182.8, -11.9, -9.1, -179.43, -1.02, 0.43]"
"[209.9, -25.4, -5.3, -179.28, -2.18, -0.97]"
"[230.7, -16.0, -7.6, -179.42, -1.49, 0.43]"
"[230.5, -70.6, -6.8, -179.83, -2.55, 0.26]"
"[210.8, -77.6, -7.4, -179.99, -2.99, -0.61]"
"[231.6, -21.9, -6.9, -179.47, -2.14, 1.22]"
"[229.5, -36.1, -9.7, -179.6, -1.98, -2.02]"
"[249.7, -40.9, -8.2, -179.71, -2.53, -1.32]"
"[241.7, -38.0, -8.5, -179.74, -2.27, -0.35]"
"[240.8, -50.3, -7.6, 179.88, -2.29, -0.61]"
"[220.3, -41.5, -7.1, 179.91, -2.12, 0.87]"
"[224.4, -56.7, -6.1, 179.82, -1.68, -1.14]"
"[208.2, -33.4, -7.7, 179.77, -0.29, 0.87]"
"[261.3, -25.1, -5.8, -179.92, -2.21, -0.18]"
"[228.8, -36.5, -5.6, -179.99, -2.03, -0.7]"
"[244.6, -63.6, -7.8, 179.72, -2.54, 0.17]"
"[244.7, -63.9, -6.7, 179.71, -2.72, 0.35]"
"[226.0, -23.2, -7.4, -179.99, -1.51, 0.08]"
"[225.3, -11.2, -11.1, 179.95, -1.36, 0.52]"
"[208.0, -6.6, -9.4, -179.82, -2.32, 0.77]"
"[223.7, -72.3, -9.3, 179.58, -2.45, -0.61]"
"[225.3, -71.9, -10.0, 179.65, -2.97, -0.52]"
"[232.0, -40.0, -10.7, 179.88, -2.03, 1.57]"
"[226.9, -62.0, -7.0, 179.95, -3.25, -0.35]"
"[229.6, -61.0, -0.3, -179.98, -3.6, -1.05]"
"[242.5, -63.4, -8.6, 179.91, -1.93, -0.17]"
"[244.5, -55.9, -8.7, -179.98, -2.54, 1.31]"
"[204.1, -52.7, -8.3, -179.85, -1.31, 0.61]"
"[204.5, -65.2, -6.9, -179.89, -1.93, -0.96]"
"[188.6, -38.8, -9.5, -179.79, -1.03, 0.87]"
"[244.7, -66.7, -5.6, -179.91, -0.7, -0.7]"
"[187.6, -36.6, -10.2, -179.68, -0.93, 0.08]"
"[191.5, -17.5, -13.2, -179.34, -0.83, -0.08]"
"[234.6, -25.1, -5.9, -179.41, -1.32, -0.52]"
"[227.9, -3.2, -10.4, -179.29, -0.63, 0.96]"
"[239.0, 5.3, -9.2, -179.0, -2.45, 0.24]"
"[212.6, -45.1, -7.7, -179.65, -1.82, -0.35]"
"[214.7, 5.2, -8.5, -179.67, -0.72, 1.05]"
"[262.9, -33.3, -7.3, -179.76, -1.21, -0.44]"
"[185.2, -21.5, -10.7, -179.92, -0.7, 0.35]"
"[199.5, -53.7, -9.0, -179.96, -1.75, -1.32]"
"[203.1, -1.2, -9.7, -179.55, -1.7, 0.16]"
"[205.2, -35.5, -9.2, -179.88, -1.31, -0.96]"
"[223.0, -19.6, -7.1, -179.93, -0.79, 0.08]"
"[206.8, -4.2, -12.0, -179.63, -1.63, 0.96]"
"[188.6, -19.8, -8.1, -179.69, -2.64, -0.63]"
"[191.7, -19.0, -8.4, 179.74, -0.42, -0.26]"
"[188.7, -29.6, -10.7, 179.77, -0.67, -0.44]"
"[226.1, 3.7, -6.7, 179.84, -0.69, 0.61]"
"[208.6, -1.6, -12.6, -179.99, -1.19, -0.17]"
"[225.7, -72.3, -6.0, 179.59, -1.48, -0.08]"
"[233.1, -47.2, -9.6, 179.8, -1.32, 1.14]"
"[233.6, -45.0, -8.4, -179.99, -2.99, 1.13]"
"[218.4, -52.1, -7.6, -179.96, -2.28, -0.17]"
"[185.3, -32.8, -8.2, -179.85, -1.75, 2.19]"
