230.3,-2.2,-6.4
234.3,-1.1,-6.2
202.5,-29.4,-4.9
241,-32.4,-6.2
241,-30.6,-5
244.2,-32.7,2.1
230.5,-17.8,-11
193.6,-14.9,-7.7
247.4,-6.1,-5.7
242.1,-62.7,-4.8
193.3,-17.5,28.7
194.7,-18.1,-8.8
207.5,-0.5,-12.4
253.6,-18.8,-8.6
221.5,-1.8,29.8
222.4,1.4,-7.8
182.2,-46,-12.2
181.1,-41.9,-13.5
193.3,-33.3,-9.4
227.9,-69.6,-6.5
227.9,-68.3,-5.4
238.2,-6,-9.8
204.5,4.2,-5.7
203.1,-0.6,-8.8
233.3,-4.4,-9.4
179.6,-14,-9.4
205.2,-19.6,-11.5
210.3,-25.4,-32.1
211.7,-45,-8.4
238.4,-45.6,-8.8
261.5,-41.2,-6.1
212.6,-54.9,25.7
208.1,-35,-10.6
210,-63.6,-7.9
214.4,-62.3,1.7
194.4,-62.4,-12.4
205.4,-29.6,25.8
240.9,-17.9,-8.7
192.2,-2.5,-5.1
233.8,-2.2,-6.4
188.3,-3.8,-5
193.5,-28.2,23.8
209.8,-79.5,-6.2
212.7,-50.4,-10.2
215.2,-59,-9.2
181,-55.5,-10.2
233.3,4.4,-7.1
235.1,-37.1,-6.7
208.6,-54.9,-8.3
248.4,-33.7,-6.6
212.4,0,-7.7
210,-23.3,-8
231.7,-53,-7.1
234.4,-38.4,-9.8
257.6,-29.4,-7.9
227.8,-29.9,-8.5
258.8,-49.2,-4.6
260.8,-49.9,4.4
192.5,-66.8,-8.4
224.5,-20.5,-6.9
191.7,-4.8,-5.5
235.2,9.2,-7.1
212.1,-49.9,-10.2
236.8,-3.5,-7.1
215.4,-58.1,-7.6
252.8,-41.9,-5.8
252.9,-41.9,-7.6
262,-27.8,-8.4
208.1,-48.1,-7.4
187.1,-28.4,-10.1
229.3,-48.6,-6
212,-71.1,-8.2
179.2,-9,-6.8
211,-38.6,-5.8
230.4,-42.9,-6.4
248.7,-3.9,-5.8
192,-58.9,-12.8
258.9,-34.8,-5.3
252.4,-30.4,-10.2
215.1,-7.5,-7.7
213.2,2,-7.5
248.4,-44.2,-6.4
204.9,-32.6,-7.6
227.3,-42.8,-5.7
188.1,-46.3,-5.4
181.4,-26.9,-8.5
238,-41.6,-6.1
187.3,-62.8,-11.8
206,-29.1,-11.8
256.4,-33.8,-5.3
190.7,-64.6,-8.6
224.7,-68,-6.2
